Time(s)	PatientWeight(g)	HeartRate(1/min)	HeartStrokeVolume(mL)	BloodVolume(mL)	ExtravascularFluidVolume(mL)	ArterialPressure(mmHg)	MeanArterialPressure(mmHg)	SystolicArterialPressure(mmHg)	DiastolicArterialPressure(mmHg)	CardiacOutput(mL/min)	HemoglobinContent(g)	CentralVenousPressure(mmHg)	PulmonaryCapillariesWedgePressure(mmHg)	RespirationRate(1/min)	OxygenSaturation	CarbonDioxideSaturation	TidalVolume(mL)	TotalLungVolume(mL)	EndTidalCarbonDioxideFraction	TotalAlveolarVentilation(L/min)	TranspulmonaryPressure(cmH2O)	RespiratoryQuotient	CoreTemperature(degC)	SkinTemperature(degC)	GlomerularFiltrationRate(mL/day)	RenalBloodFlow(mL/min)	UrineProductionRate(mL/min)	LeftAfferentArterioleResistance(mmHg_min/mL)	RightAfferentArterioleResistance(mmHg_min/mL)	OxygenConsumptionRate(mL/min)	CarbonDioxideProductionRate(mL/min)	Aorta-Vascular-Oxygen-PartialPressure(mmHg)	Aorta-Vascular-CarbonDioxide-PartialPressure(mmHg)	VenaCava-Vascular-Oxygen-PartialPressure(mmHg)	VenaCava-Vascular-CarbonDioxide-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-Pressure(cmH2O)	LeftAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	RightAlveoli-Pulmonary-Pressure(cmH2O)	RightAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	RightAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	Trachea-Pulmonary-Oxygen-PartialPressure(cmH2O)	Trachea-Pulmonary-CarbonDioxide-PartialPressure(cmH2O)	RightTubules-Urine-Sodium-Concentration(mg/mL)	RightTubules-Urine-Albumin-Concentration(mg/mL)	LeftTubules-Urine-Sodium-Concentration(mg/mL)	LeftTubules-Urine-Albumin-Concentration(mg/mL)	Oxygen-AlveolarTransfer(mL/s)	CarbonDioxide-AlveolarTransfer(mL/s)	NeuromuscularBlockLevel	SedationLevel	Brain-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Brain-Vascular-Succinylcholine-Concentration(ug/mL)	Fat-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Fat-Vascular-Succinylcholine-Concentration(ug/mL)	LeftKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	LeftKidney-Vascular-Succinylcholine-Concentration(ug/mL)	RightKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	RightKidney-Vascular-Succinylcholine-Concentration(ug/mL)	Liver-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Liver-Vascular-Succinylcholine-Concentration(ug/mL)	Succinylcholine-MassInBody(ug)	Succinylcholine-PlasmaConcentration(ug/mL)	Succinylcholine-RemainingSystemicMassCleared(ug)	Succinylcholine-Kidneys-PartitionCoefficient	Succinylcholine-Brain-PartitionCoefficient	Succinylcholine-RightLung-PartitionCoefficient	Succinylcholine-LeftLung-PartitionCoefficient	Succinylcholine-Liver-PartitionCoefficient	Succinylcholine-Bone-PartitionCoefficient	Succinylcholine-Fat-PartitionCoefficient	Succinylcholine-Skin-PartitionCoefficient	Succinylcholine-Muscle-PartitionCoefficient	Succinylcholine-Spleen-PartitionCoefficient	Succinylcholine-Gut-PartitionCoefficient	Succinylcholine-Myocardium-PartitionCoefficient	Succinylcholine-Liver-MassCleared(ug)	Succinylcholine-Liver-MassExcreted(ug)	Succinylcholine-Kidneys-MassCleared(ug)	Succinylcholine-Kidneys-MassExcreted(ug)	
176.944	78467.8	91.5254	51.2407	5060.49	34167.4	89.28	103.467	116.508	84.6865	4689.83	738.158	4.27499	5.13219	0	0.571661	0.304533	0	2361.25	0.0367687	0	11.0537	0.79927	37.0673	33.0074	176918	943.253	1.02734	0.0538866	0.0538866	192.307	153.705	30.2262	46.2539	27.7477	47.0336	1033.23	30.921	47.175	1033.23	30.5776	47.1797	174.097	37.9905	2.55821	0	2.55821	0	0.382363	-0.838561	0.835159	0	3.24998	2.02797	0.883521	1.29568	0	1.32377	0	1.32377	3.25243	2.43758	36257.6	2.94411	63742.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
177.956	78467.8	91.5254	51.193	5059.94	34168	111.976	103.544	116.6	84.7599	4685.46	738.158	4.3592	5.13087	0	0.567647	0.304074	0	2361.25	0.0367687	0	11.0537	0.800093	37.0676	33.0071	209395	1608.23	1.05478	0.0524386	0.0524386	192.983	154.404	30.0097	46.0665	27.5895	47.1394	1033.23	30.7591	47.2958	1033.23	30.4235	47.3049	174.097	37.9905	2.55864	0	2.55864	0	0.451747	1.28089	0.834115	0	3.24433	2.01995	0.885259	1.2798	0	1.30757	0	1.30757	3.25063	2.42902	36189.7	2.92194	63810.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
178.967	78467.8	91.5254	51.1752	5059.35	34168.5	88.1992	103.586	116.652	84.7968	4683.83	738.158	4.25877	5.13062	0	0.565676	0.304827	0	2361.25	0.0367687	0	11.0537	0.798447	37.0678	33.0068	173570	927.857	1.00709	0.0538137	0.0538137	191.656	153.027	29.888	46.3173	27.5081	47.0952	1033.23	30.6062	47.2386	1033.23	30.2775	47.2438	174.097	37.9905	2.55763	0	2.55763	0	0.378278	-0.703628	0.83299	0	3.23888	2.00935	0.886903	1.26456	0	1.29517	0	1.29517	3.24876	2.4206	36122.4	2.89833	63877.6	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
179.978	78467.8	91.5254	51.1476	5058.79	34169.1	110.055	103.669	116.755	84.8714	4681.31	738.158	4.3524	5.13055	0	0.561666	0.304424	0	2361.25	0.0367687	0	11.0537	0.799292	37.068	33.0065	211673	1524	1.06579	0.0526645	0.0526645	192.346	153.741	29.7789	46.1496	27.3343	47.1697	1033.23	30.4468	47.3437	1033.23	30.1253	47.3522	174.097	37.9905	2.55816	0	2.55816	0	0.447728	1.28916	0.831951	0	3.23312	2.00135	0.888604	1.24905	0	1.27918	0	1.27918	3.24679	2.41216	36055.6	2.87683	63944.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
180.989	78467.8	93.1034	51.135	5058.21	34169.7	86.7784	104.036	116.807	85.4508	4760.85	738.158	4.26251	5.13654	0	0.559711	0.305138	0	2361.25	0.0367687	0	11.0537	0.797605	37.0683	33.0062	171883	905.835	0.901262	0.0538629	0.0538629	190.994	152.338	29.6808	46.3877	27.2275	47.2304	1033.23	30.2954	47.3106	1033.23	29.9805	47.3169	174.097	37.9905	2.55715	0	2.55715	0	0.357153	-1.5077	0.830831	0	3.22764	1.99114	0.89019	1.23441	0	1.26778	0	1.26778	3.24475	2.40397	35989.5	2.85393	64010.5	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
182	78467.8	93.1034	50.7498	5057.63	34170.2	105.707	104.363	117.196	85.6876	4724.98	738.158	4.33264	5.113	0	0.555798	0.304863	0	2361.25	0.0367687	0	11.0537	0.798389	37.0685	33.0059	207305	1342.64	1.19547	0.0536016	0.0536016	191.63	152.995	29.4749	46.2658	27.0979	47.1597	1033.23	30.1402	47.3646	1033.23	29.8317	47.3703	174.097	37.9905	2.55757	0	2.55757	0	0.419562	6.948	0.82979	0	3.22166	1.98286	0.89189	1.21895	0	1.25206	0	1.25206	3.2426	2.3955	35923.8	2.83291	64076.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
183.011	78467.8	91.5254	50.474	5057.06	34170.8	92.6748	103.907	116.995	85.1057	4619.66	738.158	4.26987	5.09132	0	0.553683	0.31505	0	2361.25	0.0367687	0	11.0537	0.796302	37.0688	33.0056	162821	1003.75	0.859677	0.0539068	0.0539068	189.972	151.275	29.3928	49.6914	27.0017	47.2886	1033.23	29.9889	47.4088	1033.23	29.6867	47.4182	174.097	37.9905	2.55673	0	2.55673	0	0.374145	-2.55885	0.828689	0	3.21625	1.97396	0.893392	1.20518	0	1.24724	0	1.24724	3.2404	2.38765	35858.7	2.81097	64141.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
184.022	78467.8	91.5254	50.4968	5056.48	34171.4	102.752	103.576	116.573	84.9096	4621.74	738.158	4.31057	5.09747	0	0.549981	0.305213	0	2361.25	0.0367687	0	11.0537	0.797525	37.069	33.0053	204014	1257.11	1.18697	0.0536383	0.0536383	190.951	152.288	29.2072	46.3523	26.8439	47.2172	1033.23	29.8418	47.3167	1033.23	29.546	47.3142	174.097	37.9905	2.55687	0	2.55687	0	0.446895	5.85276	0.827647	0	3.21024	1.96543	0.895035	1.19026	0	1.22638	0	1.22638	3.23809	2.37937	35794.2	2.79046	64205.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
185.033	78467.8	93.1034	50.6833	5055.91	34172	105.157	103.935	116.628	85.491	4718.79	738.158	4.2706	5.11125	0	0.547128	0.31049	0	2361.25	0.0367687	0	11.0537	0.797038	37.0692	33.005	164831	1366.4	0.868671	0.0532253	0.0532253	190.57	151.891	29.0676	48.2711	26.6832	47.3468	1033.23	29.6867	47.4869	1033.23	29.3955	47.4979	174.097	37.9905	2.5562	0	2.5562	0	0.395417	-2.31805	0.826568	0	3.20485	1.9579	0.896474	1.1772	0	1.22434	0	1.22434	3.23576	2.37183	35730.1	2.76949	64269.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
186.044	78467.8	93.1034	50.5809	5055.32	34172.5	99.9276	104.274	117.057	85.7092	4709.26	738.158	4.28576	5.10117	0	0.544158	0.305547	0	2361.25	0.0367687	0	11.0537	0.796658	37.0695	33.0047	201716	1164.27	1.17521	0.053833	0.053833	190.275	151.584	28.9043	46.4325	26.5565	47.2807	1033.23	29.5418	47.3696	1033.23	29.2567	47.368	174.097	37.9905	2.5561	0	2.5561	0	0.444648	-1.48891	0.825515	0	3.19873	1.94833	0.898083	1.16256	0	1.20155	0	1.20155	3.2333	2.36359	35666.6	2.74927	64333.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
187.056	78467.8	93.1034	50.2635	5054.75	34173.1	114.193	104.259	117.038	85.7093	4679.7	738.158	4.28232	5.08697	0	0.540732	0.307541	0	2361.25	0.0367687	0	11.0537	0.797385	37.0697	33.0044	176419	1721.64	0.917304	0.0527499	0.0527499	190.861	152.189	28.7738	47.1327	26.4885	47.4052	1033.23	29.3879	47.5778	1033.23	29.1074	47.5909	174.097	37.9905	2.55572	0	2.55572	0	0.412715	-1.04788	0.824461	0	3.19318	1.94158	0.899511	1.14971	0	1.1959	0	1.1959	3.23081	2.35613	35603.6	2.72928	64396.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
188.067	78467.8	93.1034	50.1786	5054.15	34173.7	96.1747	104.217	116.974	85.6998	4671.81	738.158	4.26217	5.08193	0	0.538403	0.305931	0	2361.25	0.0367687	0	11.0537	0.795735	37.07	33.0041	194217	1067.79	1.12932	0.0544232	0.0544232	189.559	150.839	28.5712	46.5298	26.347	47.3459	1033.23	29.2448	47.4622	1033.23	28.9695	47.4648	174.097	37.9905	2.55532	0	2.55532	0	0.398483	-1.7256	0.823394	0	3.18713	1.93167	0.901045	1.13575	0	1.17814	0	1.17814	3.22821	2.34811	35541.1	2.70928	64458.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
189.078	78467.8	93.1034	50.0282	5053.59	34174.3	116.777	104.175	116.903	85.712	4657.79	738.158	4.29357	5.07358	0	0.534725	0.306991	0	2361.25	0.0367687	0	11.0537	0.796414	37.0702	33.0039	190498	1786.53	0.974079	0.0530992	0.0530992	190.103	151.401	28.4033	46.889	26.2379	47.4634	1033.23	29.0939	47.6432	1033.23	28.8228	47.6562	174.097	37.9905	2.55525	0	2.55525	0	0.432624	0.0429911	0.822363	0	3.18144	1.9253	0.902455	1.12314	0	1.16957	0	1.16957	3.22558	2.34073	35479.1	2.69019	64520.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
190.089	78467.8	93.1034	49.9608	5052.99	34174.9	92.8071	104.17	116.893	85.7214	4651.52	738.158	4.23987	5.07029	0	0.532669	0.306283	0	2361.25	0.0367687	0	11.0537	0.794797	37.0704	33.0036	185295	997.26	1.07582	0.0549654	0.0549654	188.838	150.088	28.3442	46.6173	26.1281	47.4104	1033.23	28.9526	47.5456	1033.23	28.6862	47.5502	174.097	37.9905	2.55456	0	2.55456	0	0.366213	-1.20084	0.821287	0	3.1755	1.91559	0.903905	1.10998	0	1.15566	0	1.15566	3.22286	2.33301	35417.6	2.67047	64582.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
191.1	78467.8	93.1034	49.8593	5052.42	34175.4	115.199	104.152	116.877	85.7182	4642.07	738.155	4.30358	5.0653	0	0.528856	0.305825	0	2361.25	0.0367687	0	11.0537	0.795464	37.0707	33.0033	203768	1716.64	1.03107	0.0528751	0.0528751	189.368	150.635	28.1218	46.4726	25.9727	47.5202	1033.23	28.8049	47.6913	1033.23	28.5422	47.7032	174.097	37.9905	2.55476	0	2.55476	0	0.419102	0.73586	0.820273	0	3.16965	1.90922	0.905305	1.09751	0	1.14471	0	1.14471	3.22009	2.32565	35356.5	2.65213	64643.5	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
192.111	78467.8	93.1034	49.8226	5051.82	34176	89.6813	104.14	116.867	85.7142	4638.65	738.145	4.21899	5.06341	0	0.526956	0.306617	0	2361.25	0.0367687	0	11.0537	0.793847	37.0709	33.0029	177319	945.487	1.02917	0.054493	0.054493	188.113	149.333	28.1173	46.6985	25.8442	47.4713	1033.23	28.6649	47.6193	1033.23	28.407	47.6254	174.097	37.9905	2.55381	0	2.55381	0	0.348858	-0.795393	0.819191	0	3.16385	1.89998	0.906668	1.08519	0	1.13402	0	1.13402	3.21726	2.31826	35295.9	2.63278	64704.1	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
193.122	78467.8	93.1034	49.7574	5051.25	34176.6	109.972	104.136	116.874	85.7231	4632.59	738.123	4.30964	5.06076	0	0.523146	0.30625	0	2361.25	0.0367687	0	11.0537	0.794602	37.0712	33.0026	211116	1518.27	1.0703	0.0528392	0.0528392	188.707	149.947	27.9123	46.5442	25.7321	47.5362	1033.23	28.5193	47.725	1033.23	28.2653	47.7347	174.097	37.9905	2.55427	0	2.55427	0	0.402557	1.26703	0.818183	0	3.15785	1.89335	0.908057	1.07286	0	1.12195	0	1.12195	3.21436	2.31092	35235.7	2.61498	64764.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
194.133	78467.8	93.1034	49.7289	5050.65	34177.2	86.8478	104.147	116.893	85.7368	4629.93	738.113	4.21887	5.06004	0	0.521269	0.306941	0	2361.25	0.0367687	0	11.0537	0.792896	37.0714	33.0023	171561	905.192	0.8995	0.0542485	0.0542485	187.393	148.584	27.8152	46.7757	25.5892	47.6073	1033.23	28.3808	47.6924	1033.23	28.1314	47.6998	174.097	37.9905	2.55318	0	2.55318	0	0.323488	-1.52639	0.817106	0	3.15218	1.88477	0.909342	1.0613	0	1.1133	0	1.1133	3.21143	2.30384	35176.1	2.59615	64823.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
195.144	78467.8	93.1034	49.679	5050.07	34177.8	105.478	104.195	116.963	85.785	4625.29	738.113	4.28363	5.05968	0	0.517479	0.306636	0	2361.25	0.0367687	0	11.0537	0.79368	37.0716	33.002	206674	1341.81	1.19554	0.0534575	0.0534575	188.005	149.216	27.599	46.6435	25.4856	47.5342	1033.23	28.2396	47.7191	1033.23	27.9939	47.7236	174.097	37.9905	2.55351	0	2.55351	0	0.40344	12.7251	0.816108	0	3.14603	1.87794	0.910718	1.04913	0	1.10122	0	1.10122	3.2084	2.29651	35116.8	2.57891	64883.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
196.156	78467.8	93.1034	49.6415	5049.48	34178.4	98.1546	104.264	117.061	85.8444	4621.8	738.113	4.22656	5.06053	0	0.515142	0.314864	0	2361.25	0.0367687	0	11.0537	0.791656	37.0719	33.0017	164383	1127.72	0.866832	0.0540302	0.0540302	186.459	147.611	27.4898	49.6639	25.3807	47.664	1033.23	28.0986	47.7919	1033.23	27.8567	47.802	174.097	37.9905	2.55267	0	2.55267	0	0.357274	-2.55479	0.815053	0	3.14043	1.87069	0.911942	1.03824	0	1.09991	0	1.09991	3.20537	2.28973	35058	2.56088	64942	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
197.167	78467.8	93.1034	49.629	5048.88	34178.9	101.45	104.299	117.112	85.8725	4620.63	738.11	4.25225	5.06125	0	0.511823	0.307002	0	2361.25	0.0367687	0	11.0537	0.792757	37.0721	33.0014	202990	1208.98	1.18176	0.053961	0.053961	187.308	148.49	27.338	46.7351	25.25	47.5944	1033.23	27.9634	47.6813	1033.23	27.7258	47.6791	174.097	37.9905	2.55266	0	2.55266	0	0.419631	-0.324233	0.814049	0	3.13417	1.86294	0.913297	1.02624	0	1.08139	0	1.08139	3.20222	2.28239	34999.6	2.54391	65000.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
198.178	78467.8	94.7368	49.6349	5048.31	34179.5	113.788	104.705	117.211	86.4825	4702.25	738.092	4.2393	5.06853	0	0.508544	0.309344	0	2361.25	0.0367687	0	11.0537	0.793385	37.0724	33.0011	174940	1675.81	0.91115	0.0535363	0.0535363	187.8	148.997	27.2618	47.5658	25.0847	47.721	1033.23	27.8183	47.8884	1033.23	27.5846	47.901	174.097	37.9905	2.55221	0	2.55221	0	0.387536	-1.28251	0.813021	0	3.12848	1.857	0.914502	1.01565	0	1.07801	0	1.07801	3.19908	2.27573	34941.7	2.52673	65058.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
199.189	78467.8	94.7368	49.5071	5047.69	34180.1	96.607	105.025	117.594	86.7029	4690.14	738.092	4.22117	5.05633	0	0.506217	0.307412	0	2361.25	0.0367687	0	11.0537	0.791789	37.0726	33.0008	194623	1073.85	1.13076	0.0547686	0.0547686	186.582	147.734	27.0728	46.8419	25.02	47.661	1033.23	27.6839	47.7839	1033.23	27.4538	47.7872	174.097	37.9905	2.55182	0	2.55182	0	0.381577	-1.65591	0.811997	0	3.12221	1.8482	0.915815	1.00399	0	1.06246	0	1.06246	3.19581	2.26846	34884.1	2.50981	65115.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
200.2	78467.8	94.7368	49.1182	5047.11	34180.7	117.365	104.968	117.504	86.688	4653.3	738.082	4.26366	5.03822	0	0.50259	0.30829	0	2361.25	0.0367687	0	11.0537	0.792345	37.0729	33.0005	197032	1766.61	1.00296	0.0537273	0.0537273	187.015	148.18	26.9252	47.138	24.8565	47.7773	1033.23	27.5426	47.9589	1033.23	27.3152	47.9717	174.097	37.9905	2.55185	0	2.55185	0	0.402368	0.350645	0.811001	0	3.11628	1.84257	0.917035	0.993358	0	1.05509	0	1.05509	3.19253	2.26172	34827	2.49352	65173	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
201.211	78467.8	93.1034	49.0019	5046.5	34181.3	91.6579	104.568	117.398	86.1136	4562.24	738.072	4.19567	5.02552	0	0.500687	0.307818	0	2361.25	0.0367687	0	11.0537	0.790738	37.0731	33.0002	181739	977.02	1.05351	0.0551575	0.0551575	185.799	146.918	26.8686	46.9484	24.791	47.7241	1033.23	27.4103	47.8731	1033.23	27.186	47.8792	174.097	37.9905	2.55103	0	2.55103	0	0.334748	-0.97623	0.809957	0	3.11028	1.83407	0.918249	0.982606	0	1.04454	0	1.04454	3.1892	2.25483	34770.3	2.47664	65229.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
202.222	78467.8	93.1034	49.1798	5045.93	34181.9	112.903	104.202	116.933	85.905	4578.81	738.072	4.27059	5.03707	0	0.496969	0.307365	0	2361.25	0.0367687	0	11.0537	0.791452	37.0733	32.9999	206799	1629.34	1.04399	0.0533716	0.0533716	186.348	147.485	26.7173	46.7656	24.631	47.8324	1033.23	27.2718	47.9988	1033.23	27.0504	48.0101	174.097	37.9905	2.55133	0	2.55133	0	0.398012	1.19881	0.808982	0	3.10428	1.82845	0.919445	0.97224	0	1.03484	0	1.03484	3.18582	2.24817	34713.9	2.46101	65286.1	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
203.233	78467.8	94.7368	49.2546	5045.32	34182.5	88.387	104.585	117.011	86.4878	4666.22	738.072	4.18678	5.04612	0	0.495146	0.30813	0	2361.25	0.0367687	0	11.0537	0.789761	37.0736	32.9996	175804	923.447	0.918588	0.0548886	0.0548886	185.078	146.168	26.6082	47.0224	24.5283	47.8631	1033.23	27.1406	47.9437	1033.23	26.9221	47.9509	174.097	37.9905	2.55032	0	2.55032	0	0.320838	-1.08835	0.807936	0	3.09842	1.82041	0.920591	0.962143	0	1.027	0	1.027	3.18241	2.24155	34658	2.44445	65342	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
204.244	78467.8	94.7368	48.9734	5044.73	34183.1	105.8	104.972	117.485	86.7382	4639.59	738.071	4.25503	5.02804	0	0.491463	0.307875	0	2361.25	0.0367687	0	11.0537	0.790451	37.0738	32.9992	207028	1344.13	1.20043	0.0536907	0.0536907	185.605	146.712	26.4722	46.907	24.3865	47.7895	1033.23	27.0067	47.9682	1033.23	26.7915	47.9725	174.097	37.9905	2.55066	0	2.55066	0	0.364891	13.9932	0.806967	0	3.09214	1.81423	0.921805	0.951645	0	1.01692	0	1.01692	3.17891	2.23474	34602.4	2.42926	65397.6	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
205.256	78467.8	94.7368	48.7791	5044.13	34183.7	105.563	104.874	117.347	86.6985	4621.18	738.071	4.21023	5.0173	0	0.488801	0.313246	0	2361.25	0.0367687	0	11.0537	0.789662	37.0741	32.9989	167094	1345.9	0.879813	0.054304	0.054304	185.019	146.102	26.3072	48.864	24.2907	47.9199	1033.23	26.8718	48.0683	1033.23	26.6584	48.0807	174.097	37.9905	2.54991	0	2.54991	0	0.353147	-2.32082	0.805946	0	3.08642	1.8081	0.922891	0.942229	0	1.01691	0	1.01691	3.17542	2.22845	34547.2	2.41343	65452.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
206.267	78467.8	94.7368	48.7088	5043.52	34184.3	99.3481	104.835	117.29	86.6892	4614.52	738.071	4.21864	5.01294	0	0.486002	0.308312	0	2361.25	0.0367687	0	11.0537	0.789418	37.0743	32.9986	199163	1147.95	1.159	0.0544738	0.0544738	184.844	145.919	26.2195	47.0243	24.157	47.8542	1033.23	26.7423	47.9594	1033.23	26.5326	47.9602	174.097	37.9905	2.54974	0	2.54974	0	0.381831	-1.83181	0.804965	0	3.08007	1.80058	0.924083	0.93189	0	1.0004	0	1.0004	3.17182	2.22161	34492.4	2.39836	65507.6	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
207.278	78467.8	94.7368	48.583	5042.94	34184.9	116.53	104.806	117.235	86.6989	4602.6	738.071	4.23268	5.00578	0	0.482588	0.309668	0	2361.25	0.0367687	0	11.0537	0.790004	37.0746	32.9983	184817	1755.11	0.951003	0.0542976	0.0542976	185.291	146.381	26.0903	47.4939	24.0178	47.9769	1033.23	26.6055	48.1588	1033.23	26.3979	48.173	174.097	37.9905	2.5495	0	2.5495	0	0.39023	-0.310038	0.803981	0	3.07423	1.79544	0.925158	0.922688	0	0.99569	0	0.99569	3.16824	2.2154	34437.9	2.3834	65562.1	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
208.289	78467.8	94.7368	48.5339	5042.33	34185.5	93.7959	104.8	117.222	86.7013	4597.95	738.071	4.18696	5.003	0	0.480571	0.308703	0	2361.25	0.0367687	0	11.0537	0.788365	37.0748	32.998	187293	1020.77	1.0863	0.0549042	0.0549042	184.075	145.118	25.9265	47.1273	23.9587	47.9221	1033.23	26.4776	48.0601	1033.23	26.2727	48.0655	174.097	37.9905	2.54888	0	2.54888	0	0.343563	-1.21643	0.802975	0	3.06806	1.78742	0.926281	0.912946	0	0.98451	0	0.98451	3.16458	2.20879	34383.8	2.36828	65616.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
209.3	78467.8	94.7368	48.4701	5041.75	34186	114.048	104.773	117.19	86.6891	4591.9	738.071	4.25392	4.99871	0	0.476923	0.308307	0	2361.25	0.0367687	0	11.0537	0.788977	37.075	32.9977	205664	1661.32	1.04078	0.0536186	0.0536186	184.537	145.596	25.7972	46.9519	23.8122	48.0342	1033.23	26.3435	48.201	1033.23	26.1407	48.2132	174.097	37.9905	2.54911	0	2.54911	0	0.390109	0.969571	0.802018	0	3.06201	1.7822	0.927363	0.90374	0	0.976346	0	0.976346	3.16089	2.2025	34330.1	2.35401	65669.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
