Time(s)	PatientWeight(g)	HeartRate(1/min)	HeartStrokeVolume(mL)	BloodVolume(mL)	ExtravascularFluidVolume(mL)	ArterialPressure(mmHg)	MeanArterialPressure(mmHg)	SystolicArterialPressure(mmHg)	DiastolicArterialPressure(mmHg)	CardiacOutput(mL/min)	HemoglobinContent(g)	CentralVenousPressure(mmHg)	PulmonaryCapillariesWedgePressure(mmHg)	RespirationRate(1/min)	OxygenSaturation	CarbonDioxideSaturation	TidalVolume(mL)	TotalLungVolume(mL)	EndTidalCarbonDioxideFraction	TotalAlveolarVentilation(L/min)	TranspulmonaryPressure(cmH2O)	RespiratoryQuotient	CoreTemperature(degC)	SkinTemperature(degC)	GlomerularFiltrationRate(mL/day)	RenalBloodFlow(mL/min)	UrineProductionRate(mL/min)	LeftAfferentArterioleResistance(mmHg_min/mL)	RightAfferentArterioleResistance(mmHg_min/mL)	OxygenConsumptionRate(mL/min)	CarbonDioxideProductionRate(mL/min)	Aorta-Vascular-Oxygen-PartialPressure(mmHg)	Aorta-Vascular-CarbonDioxide-PartialPressure(mmHg)	VenaCava-Vascular-Oxygen-PartialPressure(mmHg)	VenaCava-Vascular-CarbonDioxide-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-Pressure(cmH2O)	LeftAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	RightAlveoli-Pulmonary-Pressure(cmH2O)	RightAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	RightAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	Trachea-Pulmonary-Oxygen-PartialPressure(cmH2O)	Trachea-Pulmonary-CarbonDioxide-PartialPressure(cmH2O)	RightTubules-Urine-Sodium-Concentration(mg/mL)	RightTubules-Urine-Albumin-Concentration(mg/mL)	LeftTubules-Urine-Sodium-Concentration(mg/mL)	LeftTubules-Urine-Albumin-Concentration(mg/mL)	Oxygen-AlveolarTransfer(mL/s)	CarbonDioxide-AlveolarTransfer(mL/s)	NeuromuscularBlockLevel	SedationLevel	Brain-Tissue-Morphine-ExtravascularConcentration(ug/mL)	Brain-Vascular-Morphine-Concentration(ug/mL)	Fat-Tissue-Morphine-ExtravascularConcentration(ug/mL)	Fat-Vascular-Morphine-Concentration(ug/mL)	LeftKidney-Tissue-Morphine-ExtravascularConcentration(ug/mL)	LeftKidney-Vascular-Morphine-Concentration(ug/mL)	RightKidney-Tissue-Morphine-ExtravascularConcentration(ug/mL)	RightKidney-Vascular-Morphine-Concentration(ug/mL)	Liver-Tissue-Morphine-ExtravascularConcentration(ug/mL)	Liver-Vascular-Morphine-Concentration(ug/mL)	Morphine-MassInBody(ug)	Morphine-PlasmaConcentration(ug/mL)	Morphine-RemainingSystemicMassCleared(ug)	Morphine-Kidneys-PartitionCoefficient	Morphine-Brain-PartitionCoefficient	Morphine-RightLung-PartitionCoefficient	Morphine-LeftLung-PartitionCoefficient	Morphine-Liver-PartitionCoefficient	Morphine-Bone-PartitionCoefficient	Morphine-Fat-PartitionCoefficient	Morphine-Skin-PartitionCoefficient	Morphine-Muscle-PartitionCoefficient	Morphine-Spleen-PartitionCoefficient	Morphine-Gut-PartitionCoefficient	Morphine-Myocardium-PartitionCoefficient	Morphine-Liver-MassCleared(ug)	Morphine-Liver-MassExcreted(ug)	Morphine-Kidneys-MassCleared(ug)	Morphine-Kidneys-MassExcreted(ug)	
398.378	78467.8	62.7907	91.638	5149.56	34078.3	61.6192	82.8522	105.242	57.4941	5754.02	738.158	5.70384	6.99468	12.1076	0.962656	0.285448	617.351	2368.99	0.037745	5.42375	11.1286	0.831961	37.0946	33.0612	103586	537.898	0.770963	0.0400333	0.0400333	223.931	186.302	84.0408	42.3516	41.9144	44.3075	1033.24	107.992	43.3899	1033.24	100.602	43.6477	166.762	40.5744	2.45457	0	2.45457	0	-0.181635	-1.06352	0	0.241441	2.41893	1.34624	0.819089	0.987012	0	1.07181	0	1.07181	1.5283	1.16382	28889.5	1.75737	8347.25	1.00389	1.1338	1.00909	1.00909	1.06574	0.669192	0.13734	0.814097	1.12017	1.16759	1.01066	0.998012	2455.59	529.899	0	nan
399.389	78467.8	62.7907	91.6398	5149.69	34078.2	59.8584	82.853	105.242	57.4947	5754.13	738.158	5.69248	6.99479	12.1348	0.962645	0.285928	617.807	2878.57	0.0377626	5.43999	16.1572	0.831727	37.0948	33.0613	95692.4	525.123	0.720054	0.0400333	0.0400333	223.68	186.04	83.1949	42.4537	41.9159	44.313	1032.73	111.511	41.0534	1032.73	104.288	41.5959	216.892	0.413556	2.45423	0	2.45423	0	-0.329679	-5.79753	0	0.241423	2.41563	1.3439	0.819267	0.985897	0	1.06971	0	1.06971	1.5248	1.16119	28874.8	1.7537	8354.8	1.00398	1.13393	1.00918	1.00918	1.06585	0.669263	0.137344	0.814156	1.1203	1.1677	1.01075	0.998103	2461.5	531.172	0	nan
400.4	78467.8	62.7907	91.6415	5149.83	34078	58.2489	82.8538	105.243	57.4953	5754.24	738.158	5.69158	6.9949	12.1348	0.96232	0.286617	617.807	2694.5	0.0377626	5.43999	14.2785	0.831501	37.0949	33.0614	88995	514.957	0.653868	0.0400333	0.0400333	223.438	185.789	83.5071	42.5937	41.9237	44.3782	1033.89	111.766	41.5047	1033.89	104.539	42.0259	185.721	25.6634	2.4539	0	2.4539	0	-0.119612	-1.11304	0	0.241406	2.41234	1.34148	0.819441	0.984789	0	1.06762	0	1.06762	1.52131	1.15856	28860.1	1.75004	8362.34	1.0042	1.13421	1.00939	1.00939	1.06612	0.669422	0.137354	0.814289	1.12058	1.16797	1.01097	0.99831	2467.38	532.442	0	nan
401.411	78467.8	62.7907	91.645	5149.97	34077.9	63.6704	82.8554	105.244	57.4966	5754.45	738.158	5.70832	6.99513	12.1348	0.963455	0.298477	617.807	2448.25	0.0377626	5.43999	11.8962	0.834744	37.0951	33.0616	83709.2	632.551	0.591233	0.0400333	0.0400333	227.037	189.518	83.9053	47.0521	41.9704	44.3806	1033.39	110.508	42.3213	1033.39	103.236	42.7444	170.903	37.3951	2.45364	0	2.45364	0	2.64319	-2.31754	0	0.241389	2.40904	1.33973	0.819614	0.983731	0	1.06997	0	1.06997	1.51783	1.15596	28845.4	1.7464	8369.86	0.999409	1.12802	1.00498	1.00498	1.06042	0.665936	0.137143	0.811385	1.11434	1.16223	1.00623	0.993792	2473.26	533.708	0	nan
402.422	78467.8	62.7907	91.6468	5150.11	34077.7	86.2013	82.8562	105.245	57.4972	5754.56	738.158	5.72495	6.99524	12.1348	0.963249	0.291806	617.807	2385.21	0.0377626	5.43999	11.2858	0.845749	37.0952	33.0617	88306	1402.38	0.609562	0.0400333	0.0400333	240.147	203.104	84.5541	44.5997	41.8505	44.3827	1033.27	109.238	42.9871	1033.27	101.919	43.3236	167.635	39.95	2.45338	0	2.45338	0	6.00657	-3.38015	0	0.241372	2.40565	1.34028	0.819787	0.982827	0	1.07519	0	1.07519	1.51434	1.15346	28830.8	1.74287	8377.36	0.992927	1.11965	0.999015	0.999015	1.05271	0.661221	0.136858	0.807459	1.10589	1.15446	0.999815	0.987682	2479.13	534.977	0	nan
403.433	78467.8	62.7907	91.6485	5150.25	34077.6	98.302	82.857	105.246	57.4979	5754.67	738.158	5.74151	6.99535	12.1348	0.963005	0.287009	618.449	2379.43	0.037753	5.4457	11.2711	0.844363	37.0954	33.0618	108062	1920.65	0.696304	0.0400333	0.0400333	238.419	201.312	83.4864	42.8708	41.8443	44.3846	1032.61	107.953	43.4106	1032.61	100.598	43.6832	181.506	28.7322	2.45312	0	2.45312	0	8.21259	-3.77203	0	0.241355	2.40221	1.33942	0.81996	0.98181	0	1.0699	0	1.0699	1.51086	1.15086	28816.2	1.73934	8384.84	1.00134	1.13051	1.00675	1.00675	1.06271	0.66734	0.137228	0.812554	1.11685	1.16454	1.00814	0.995611	2484.99	536.248	0	nan
404.444	78467.8	62.7907	91.6502	5150.38	34077.5	103.609	82.8578	105.246	57.4985	5754.78	738.158	5.75808	6.99546	12.1348	0.962594	0.285914	618.449	2917.25	0.037753	5.4457	16.5321	0.842632	37.0956	33.062	133514	2081.84	0.80966	0.0400333	0.0400333	236.294	199.109	83.7934	42.3867	41.9279	44.3866	1032.8	111.799	40.9926	1032.8	104.616	41.5679	216.904	0.413337	2.45288	0	2.45288	0	9.51328	-9.46081	0	0.241338	2.39874	1.33746	0.820132	0.980716	0	1.06401	0	1.06401	1.5074	1.14818	28801.6	1.73576	8392.3	1.00459	1.13472	1.00975	1.00975	1.06658	0.669707	0.137371	0.814526	1.12109	1.16844	1.01136	0.998679	2490.83	537.519	0	nan
405.456	78467.8	62.7907	91.652	5150.51	34077.3	105.214	82.8586	105.247	57.4991	5754.89	738.158	5.77471	6.99557	12.1348	0.962562	0.285355	618.449	2647.53	0.037753	5.4457	13.8239	0.841156	37.0957	33.0621	157068	2044.24	0.917824	0.0400333	0.0400333	234.513	197.262	83.6898	42.189	41.8544	44.3889	1033.8	111.5	41.7243	1033.8	104.289	42.2459	182.583	28.2107	2.45264	0	2.45264	0	8.99046	-4.7081	0	0.241321	2.39528	1.33495	0.820302	0.979587	0	1.05908	0	1.05908	1.50396	1.14547	28787	1.73218	8399.75	1.0056	1.13602	1.01067	1.01067	1.06778	0.670441	0.137415	0.815137	1.12241	1.16965	1.01235	0.99963	2496.67	538.787	0	nan
406.467	78467.8	62.7907	91.6537	5150.64	34077.2	104.747	82.8594	105.248	57.4997	5755	738.158	5.79143	6.99568	12.1348	0.962734	0.284711	618.449	2436.23	0.037753	5.4457	11.7798	0.840001	37.0959	33.0622	175650	1918.33	1.00698	0.0400333	0.0400333	233.137	195.836	83.9528	42.0498	41.881	44.3915	1033.37	110.144	42.5631	1033.37	102.889	42.9773	170.278	37.9438	2.45242	0	2.45242	0	7.94818	-2.61586	0	0.241303	2.39181	1.33231	0.820469	0.978446	0	1.05498	0	1.05498	1.50052	1.14277	28772.5	1.72862	8407.18	1.00557	1.13597	1.01064	1.01064	1.06774	0.670415	0.137414	0.815115	1.12236	1.1696	1.01232	0.999596	2502.49	540.053	0	nan
407.478	78467.8	62.7907	91.6554	5150.76	34077.1	103.096	82.8602	105.248	57.5004	5755.11	738.158	5.80827	6.99579	12.1348	0.962987	0.284514	618.449	2381.87	0.037753	5.4457	11.2534	0.839113	37.096	33.0624	188645	1762.13	1.07336	0.0400333	0.0400333	232.093	194.752	83.4655	42.0251	41.8962	44.394	1033.27	108.858	43.1824	1033.27	101.55	43.5054	167.485	40.1274	2.4522	0	2.4522	0	6.60686	-1.11722	0	0.241286	2.38834	1.3297	0.820633	0.977308	0	1.05145	0	1.05145	1.49708	1.14009	28758	1.72509	8414.59	1.00534	1.13567	1.01043	1.01043	1.06746	0.670246	0.137404	0.814975	1.12206	1.16933	1.01209	0.999378	2508.3	541.316	0	nan
408.489	78467.8	62.7907	91.6572	5150.88	34077	100.707	82.8611	105.249	57.501	5755.22	738.158	5.82523	6.9959	12.1896	0.962936	0.284906	620.891	2458.17	0.0378111	5.49201	12.07	0.838385	37.0962	33.0625	196464	1602.33	1.11766	0.0400333	0.0400333	231.245	193.872	83.5297	42.117	41.9054	44.3962	1032.19	108.065	43.1612	1032.19	100.733	43.4633	211.153	4.94222	2.45199	0	2.45199	0	5.27923	-2.79639	0	0.241269	2.38489	1.32707	0.820794	0.976174	0	1.0483	0	1.0483	1.49365	1.13742	28743.6	1.72157	8421.99	1.00529	1.13561	1.01038	1.01038	1.06741	0.670212	0.137401	0.814946	1.122	1.16927	1.01204	0.999334	2514.1	542.575	0	nan
409.5	78467.8	62.7907	91.6589	5150.99	34076.8	97.2244	82.8619	105.25	57.5016	5755.33	738.158	5.8423	6.99601	12.1896	0.962575	0.285196	620.891	2951.89	0.0378111	5.49201	16.867	0.837548	37.0963	33.0626	199718	1435.6	1.14165	0.0400333	0.0400333	230.276	192.867	84.0936	42.1264	41.9312	44.3982	1032.87	111.945	41.0129	1032.87	104.765	41.5904	216.917	0.413265	2.45177	0	2.45177	0	3.30277	-5.95832	0	0.241252	2.38145	1.32431	0.820952	0.975042	0	1.04515	0	1.04515	1.49023	1.13476	28729.1	1.71805	8429.38	1.00579	1.13626	1.01085	1.01085	1.06801	0.670579	0.137424	0.815252	1.12265	1.16987	1.01254	0.999809	2519.88	543.831	0	nan
410.511	78467.8	62.7907	91.6606	5151.11	34076.7	91.8441	82.8627	105.25	57.5023	5755.43	738.158	5.85946	6.99612	12.1896	0.962681	0.284943	620.891	2600.12	0.0378111	5.49201	13.3654	0.835813	37.0965	33.0628	198352	1225.66	1.14406	0.0400333	0.0400333	228.289	190.807	83.2484	42.0274	41.8459	44.4004	1033.7	111.294	41.8954	1033.7	104.067	42.3878	179.676	30.578	2.45156	0	2.45156	0	1.51949	-1.2854	0	0.241234	2.37803	1.32135	0.821106	0.973905	0	1.04206	0	1.04206	1.48683	1.1321	28714.7	1.71453	8436.75	1.00647	1.13713	1.01147	1.01147	1.06881	0.671069	0.137453	0.81566	1.12353	1.17068	1.01321	1.00044	2525.65	545.082	0	nan
411.522	78467.8	62.7907	91.6623	5151.23	34076.6	87.0924	82.8635	105.251	57.5029	5755.54	738.158	5.86869	6.99624	12.1896	0.962709	0.284629	620.891	2424.49	0.0378111	5.49201	11.6662	0.834993	37.0967	33.0629	191526	1044.38	1.16024	0.0400333	0.0400333	227.365	189.848	84.5421	42.0057	41.8939	44.36	1033.35	110.046	42.6397	1033.35	102.77	43.0308	169.756	38.4183	2.45133	0	2.45133	0	0.616185	-0.384254	0	0.241217	2.37463	1.3186	0.821257	0.972785	0	1.03985	0	1.03985	1.48343	1.12946	28700.4	1.71103	8444.11	1.00585	1.13633	1.0109	1.0109	1.06807	0.670617	0.137426	0.815284	1.12272	1.16994	1.01259	0.999859	2531.4	546.329	0	nan
412.533	78467.8	62.7907	91.6641	5151.34	34076.5	82.8767	82.8643	105.252	57.5035	5755.65	738.158	5.85425	6.99635	12.1896	0.962902	0.284532	620.891	2378.72	0.0378111	5.49201	11.2229	0.834596	37.0968	33.063	180707	907.095	1.19888	0.0400333	0.0400333	226.922	189.388	84.2785	42.0175	41.8914	44.3222	1033.26	108.859	43.1957	1033.26	101.533	43.5017	167.414	40.247	2.45095	0	2.45095	0	-0.0578009	0.0228614	0	0.2412	2.37125	1.31602	0.821404	0.971683	0	1.03782	0	1.03782	1.48003	1.12687	28686.1	1.70757	8451.45	1.00542	1.13578	1.01051	1.01051	1.06756	0.670309	0.137407	0.815027	1.12217	1.16943	1.01217	0.999459	2537.14	547.573	0	nan
413.544	78467.8	62.7907	91.6658	5151.46	34076.4	79.1073	82.8651	105.252	57.5041	5755.76	738.158	5.83149	6.99646	12.1622	0.962878	0.284946	620.003	2544.47	0.0378113	5.47174	12.9159	0.834247	37.097	33.0632	170252	804.699	1.17229	0.0400333	0.0400333	226.536	188.987	83.9572	42.1207	41.8555	44.3153	1032.19	108.786	42.6149	1032.19	101.477	42.951	216.004	1.05352	2.4505	0	2.4505	0	6.71519	1.99224	0	0.241183	2.36788	1.3135	0.821548	0.970594	0	1.03586	0	1.03586	1.47664	1.1243	28671.8	1.70412	8458.78	1.00531	1.13564	1.01041	1.01041	1.06744	0.67023	0.137403	0.814961	1.12203	1.1693	1.01207	0.999357	2542.86	548.812	0	nan
414.556	78467.8	62.7907	91.6675	5151.58	34076.2	75.7216	82.8659	105.253	57.5048	5755.87	738.158	5.80812	6.99657	12.1622	0.962712	0.285764	620.003	2976.92	0.0378113	5.47174	17.1087	0.833875	37.0971	33.0633	159715	728.229	1.11852	0.0400333	0.0400333	226.124	188.56	83.2159	42.296	41.9289	44.3187	1032.93	112.208	40.834	1032.93	105.05	41.4003	216.927	0.413247	2.45005	0	2.45005	0	7.32938	-5.38845	0	0.241166	2.36453	1.31095	0.821689	0.969516	0	1.03396	0	1.03396	1.47326	1.12173	28657.5	1.70067	8466.1	1.00545	1.13582	1.01053	1.01053	1.0676	0.670331	0.137409	0.815045	1.12221	1.16946	1.0122	0.999488	2548.57	550.047	0	nan
415.567	78467.8	62.7907	91.6692	5151.71	34076.1	72.6694	82.8667	105.254	57.5054	5755.97	738.158	5.78627	6.99668	12.1622	0.962542	0.285997	620.003	2564.05	0.0378113	5.47174	13.0166	0.833477	37.0973	33.0634	149101	670.842	1.05677	0.0400333	0.0400333	225.686	188.104	83.8022	42.3609	41.8929	44.3249	1033.63	111.201	41.8569	1033.63	103.983	42.3206	177.562	32.2982	2.44962	0	2.44962	0	4.40662	-4.09615	0	0.241148	2.3612	1.30843	0.821827	0.968449	0	1.03209	0	1.03209	1.4699	1.11917	28643.3	1.69724	8473.4	1.00531	1.13564	1.0104	1.0104	1.06743	0.670227	0.137402	0.814959	1.12202	1.16929	1.01206	0.999353	2554.26	551.279	0	nan
416.578	78467.8	62.7907	91.6709	5151.83	34076	69.9097	82.8675	105.254	57.506	5756.08	738.158	5.7664	6.99679	12.1622	0.962611	0.285603	620.003	2415.52	0.0378113	5.47174	11.5793	0.833061	37.0974	33.0636	138637	627.509	0.993652	0.0400333	0.0400333	225.229	187.63	84.4782	42.3076	41.8776	44.3317	1033.33	109.935	42.6111	1033.33	102.665	42.9799	169.366	38.7731	2.44921	0	2.44921	0	1.72711	-3.29495	0	0.241131	2.35787	1.30606	0.821962	0.967393	0	1.03023	0	1.03023	1.46654	1.11664	28629.1	1.69383	8480.69	1.00486	1.13505	1.00999	1.00999	1.06689	0.669898	0.137383	0.814685	1.12144	1.16875	1.01162	0.998927	2559.95	552.507	0	nan
417.589	78467.8	62.7907	91.6726	5151.96	34075.9	67.4079	82.8683	105.255	57.5066	5756.19	738.158	5.74852	6.9969	12.1622	0.962726	0.28538	620.003	2376.32	0.0378113	5.47174	11.1997	0.832641	37.0976	33.0637	128532	594.553	0.931667	0.0400333	0.0400333	224.769	187.152	84.8063	42.2844	41.8733	44.3383	1033.26	108.735	43.1801	1033.26	101.408	43.4689	167.365	40.3335	2.44882	0	2.44882	0	0.629244	-2.24946	0	0.241114	2.35455	1.30378	0.822094	0.966347	0	1.02837	0	1.02837	1.46318	1.11414	28614.9	1.69045	8487.97	1.00452	1.13462	1.00968	1.00968	1.06649	0.669653	0.137368	0.81448	1.12099	1.16835	1.01128	0.998609	2565.61	553.731	0	nan
418.6	78467.8	62.7907	91.6744	5152.09	34075.7	65.135	82.8691	105.256	57.5073	5756.3	738.158	5.73253	6.99701	12.1348	0.962694	0.285668	618.876	2620	0.0377972	5.44948	13.6511	0.83236	37.0977	33.0638	118932	569.287	0.871976	0.0400333	0.0400333	224.464	186.835	84.9157	42.354	41.9407	44.3443	1032.27	109.424	42.2678	1032.27	102.137	42.6538	216.668	0.531136	2.44844	0	2.44844	0	0.109843	-6.95919	0	0.241097	2.35124	1.30151	0.822223	0.96531	0	1.02652	0	1.02652	1.45983	1.11165	28600.8	1.68708	8495.23	1.00447	1.13456	1.00963	1.00963	1.06643	0.669617	0.137366	0.814451	1.12093	1.16829	1.01123	0.998563	2571.27	554.952	0	nan
419.611	78467.8	62.7907	91.6761	5152.22	34075.6	63.0661	82.8699	105.256	57.5079	5756.4	738.158	5.71832	6.99712	12.1348	0.962694	0.286407	618.876	2981.08	0.0377972	5.44948	17.102	0.832104	37.0979	33.064	109923	549.742	0.815177	0.0400333	0.0400333	224.188	186.548	83.4255	42.5062	41.9147	44.35	1033.67	112.429	41.0059	1033.67	105.264	41.5786	214.522	2.46986	2.44808	0	2.44808	0	-0.0155618	-3.99576	0	0.24108	2.34795	1.29918	0.82235	0.96428	0	1.02466	0	1.02466	1.4565	1.10916	28586.7	1.68371	8502.48	1.00468	1.13482	1.00982	1.00982	1.06668	0.669769	0.137375	0.814577	1.1212	1.16854	1.01144	0.998759	2576.91	556.17	0	nan
420.622	78467.8	62.7907	91.6778	5152.36	34075.5	61.1799	82.8707	105.257	57.5085	5756.51	738.158	5.70575	6.99723	12.1348	0.962588	0.286692	618.876	2536.04	0.0377972	5.44948	12.7457	0.831863	37.0981	33.0641	101547	534.471	0.761574	0.0400333	0.0400333	223.929	186.279	83.4244	42.573	41.95	44.3558	1033.57	111.278	41.9822	1033.57	104.06	42.4493	175.927	33.6172	2.44773	0	2.44773	0	0.553549	-1.45298	0	0.241062	2.34467	1.29685	0.822474	0.963256	0	1.02279	0	1.02279	1.45318	1.10668	28572.6	1.68035	8509.71	1.00466	1.1348	1.00981	1.00981	1.06666	0.669756	0.137374	0.814566	1.12118	1.16852	1.01142	0.998742	2582.53	557.384	0	nan
421.633	78467.8	62.7907	91.6795	5152.49	34075.3	59.4575	82.8715	105.258	57.5091	5756.62	738.158	5.69473	6.99734	12.1348	0.962604	0.286272	618.876	2408.3	0.0377972	5.44948	11.5094	0.831626	37.0982	33.0642	93815.8	522.411	0.711289	0.0400333	0.0400333	223.675	186.014	84.1844	42.5079	41.9016	44.3616	1033.32	110.062	42.6949	1033.32	102.796	43.0681	169.016	39.0837	2.44738	0	2.44738	0	0.125437	-0.925992	0	0.241045	2.34139	1.29464	0.822596	0.962241	0	1.02091	0	1.02091	1.44986	1.10422	28558.6	1.67701	8516.93	1.00428	1.13431	1.00946	1.00946	1.06621	0.66948	0.137357	0.814337	1.12069	1.16806	1.01105	0.998385	2588.14	558.595	0	nan
422.644	78467.8	62.7907	91.6812	5152.63	34075.2	57.8829	82.8723	105.258	57.5097	5756.72	738.158	5.70061	6.99745	12.1348	0.962861	0.285958	618.876	2374.33	0.0377972	5.44948	11.1804	0.8314	37.0984	33.0644	88035.4	512.819	0.62064	0.0400333	0.0400333	223.433	185.763	83.4205	42.4615	41.9202	44.4261	1033.25	108.88	43.2361	1033.25	101.565	43.5302	167.29	40.4301	2.44707	0	2.44707	0	0.343598	-0.881416	0	0.241028	2.33811	1.29251	0.822715	0.961234	0	1.01901	0	1.01901	1.44654	1.10179	28544.5	1.67371	8524.14	1.00397	1.13391	1.00917	1.00917	1.06584	0.669254	0.137344	0.814149	1.12028	1.16769	1.01074	0.998093	2593.74	559.802	0	nan
423.656	78467.8	62.7907	91.6846	5152.77	34075	70.0283	82.8738	105.26	57.511	5756.94	738.158	5.71732	6.99766	12.1348	0.963817	0.300334	619.39	2688.36	0.0378116	5.45404	14.3147	0.841378	37.0985	33.0645	83321.9	801.731	0.591324	0.0400333	0.0400333	234.87	197.614	85.206	47.3237	41.9389	44.4276	1032.38	110.227	41.9179	1032.38	102.984	42.3617	216.8	0.439096	2.44682	0	2.44682	0	3.72655	-8.32249	0	0.241011	2.33482	1.29166	0.822832	0.960325	0	1.02475	0	1.02475	1.44323	1.09941	28530.6	1.67043	8531.33	0.988352	1.11374	0.994807	0.994807	1.04727	0.657894	0.136657	0.804689	1.09993	1.14898	0.99529	0.983369	2599.33	561.008	0	nan
424.667	78467.8	62.7907	91.6863	5152.9	34074.9	90.1094	82.8746	105.26	57.5116	5757.05	738.158	5.73393	6.99777	12.1348	0.963069	0.291139	619.39	2931.07	0.0378116	5.45404	16.5865	0.845579	37.0987	33.0646	92081.6	1571.2	0.629176	0.0400333	0.0400333	240.045	202.977	84.3717	44.1643	41.8651	44.4292	1034.07	112.516	41.1244	1034.07	105.357	41.702	205.747	9.69285	2.44656	0	2.44656	0	6.89789	-5.76265	0	0.240995	2.33145	1.29185	0.822949	0.959491	0	1.0261	0	1.0261	1.43993	1.09704	28516.6	1.66722	8538.5	0.996576	1.12436	1.00237	1.00237	1.05705	0.663875	0.137019	0.809669	1.11065	1.15883	1.00342	0.991121	2604.91	562.216	0	nan
425.678	78467.8	62.7907	91.688	5153.04	34074.8	100.115	82.8754	105.261	57.5122	5757.15	738.158	5.75049	6.99788	12.1348	0.962802	0.287065	619.39	2512.07	0.0378116	5.45404	12.5138	0.843848	37.0988	33.0648	114220	1987.91	0.72699	0.0400333	0.0400333	237.893	200.746	84.6625	42.7689	41.9645	44.4313	1033.52	111.189	42.108	1033.52	103.989	42.5808	174.582	34.7122	2.44631	0	2.44631	0	8.62181	-4.75445	0	0.240978	2.32803	1.29058	0.823066	0.958543	0	1.02061	0	1.02061	1.43664	1.09457	28502.7	1.66397	8545.65	1.00289	1.13252	1.00818	1.00818	1.06456	0.668471	0.137296	0.813496	1.11888	1.1664	1.00967	0.997077	2610.49	563.426	0	nan
426.689	78467.8	62.7907	91.6897	5153.17	34074.6	104.287	82.8762	105.262	57.5128	5757.26	738.158	5.76707	6.99799	12.1348	0.962941	0.285262	619.39	2402.07	0.0378116	5.45404	11.449	0.842205	37.099	33.0649	139680	2085.74	0.841614	0.0400333	0.0400333	235.885	198.664	84.5087	42.2189	41.8709	44.4336	1033.3	109.85	42.8732	1033.3	102.604	43.249	168.719	39.3507	2.44607	0	2.44607	0	9.12748	-3.44056	0	0.240961	2.32459	1.2886	0.823181	0.957533	0	1.01531	0	1.01531	1.43336	1.09206	28488.7	1.66072	8552.79	1.00488	1.13509	1.01001	1.01001	1.06692	0.669917	0.137384	0.814701	1.12147	1.16878	1.01164	0.998952	2616.05	564.635	0	nan
427.7	78467.8	62.7907	91.6914	5153.29	34074.5	105.263	82.877	105.262	57.5135	5757.36	738.158	5.78372	6.9981	12.1348	0.962977	0.284829	619.39	2372.61	0.0378116	5.45404	11.1638	0.840809	37.0991	33.065	162136	2018.35	0.946198	0.0400333	0.0400333	234.206	196.922	84.4924	42.0696	41.9484	44.4359	1033.25	108.551	43.4383	1033.25	101.251	43.73	167.226	40.5149	2.44584	0	2.44584	0	8.58843	-1.84079	0	0.240944	2.32114	1.28631	0.823294	0.956498	0	1.01093	0	1.01093	1.43009	1.08955	28474.9	1.65749	8559.92	1.00561	1.13603	1.01068	1.01068	1.06779	0.670449	0.137416	0.815144	1.12242	1.16966	1.01236	0.999641	2621.6	565.841	0	nan
428.711	78467.8	62.7907	91.693	5153.41	34074.4	104.439	82.8778	105.263	57.5141	5757.47	738.158	5.80047	6.99821	12.1348	0.962865	0.285315	619.597	2749.47	0.0378224	5.45588	14.9074	0.839723	37.0993	33.0652	179317	1881.02	1.0301	0.0400333	0.0400333	232.918	195.587	84.2596	42.1496	41.9531	44.4379	1032.48	110.503	41.7919	1032.48	103.294	42.2749	216.842	0.419892	2.44562	0	2.44562	0	7.88906	-8.08461	0	0.240927	2.3177	1.28382	0.823404	0.955454	0	1.00727	0	1.00727	1.42683	1.08704	28461	1.65427	8567.03	1.00603	1.13657	1.01107	1.01107	1.06829	0.670754	0.137434	0.815398	1.12297	1.17016	1.01278	1.00004	2627.13	567.045	0	nan
429.722	78467.8	62.7907	91.6947	5153.53	34074.3	102.58	82.8786	105.264	57.5147	5757.58	738.158	5.81734	6.99832	12.1348	0.962785	0.285841	619.597	2864.42	0.0378224	5.45588	15.929	0.838885	37.0995	33.0653	190959	1722.39	1.09104	0.0400333	0.0400333	231.934	194.566	83.9613	42.2627	41.9028	44.44	1034.14	112.151	41.4321	1034.14	104.983	41.9909	198.784	15.3803	2.4454	0	2.4454	0	6.23194	-4.05359	0	0.24091	2.31428	1.28119	0.823512	0.95441	0	1.00412	0	1.00412	1.42358	1.08452	28447.2	1.65104	8574.12	1.00613	1.1367	1.01116	1.01116	1.06841	0.670825	0.137438	0.815456	1.12309	1.17028	1.01288	1.00013	2632.66	568.247	0	nan
