Time(s)	PatientWeight(g)	HeartRate(1/min)	HeartStrokeVolume(mL)	BloodVolume(mL)	ExtravascularFluidVolume(mL)	ArterialPressure(mmHg)	MeanArterialPressure(mmHg)	SystolicArterialPressure(mmHg)	DiastolicArterialPressure(mmHg)	CardiacOutput(mL/min)	HemoglobinContent(g)	CentralVenousPressure(mmHg)	PulmonaryCapillariesWedgePressure(mmHg)	RespirationRate(1/min)	OxygenSaturation	CarbonDioxideSaturation	TidalVolume(mL)	TotalLungVolume(mL)	EndTidalCarbonDioxideFraction	TotalAlveolarVentilation(L/min)	TranspulmonaryPressure(cmH2O)	RespiratoryQuotient	CoreTemperature(degC)	SkinTemperature(degC)	GlomerularFiltrationRate(mL/day)	RenalBloodFlow(mL/min)	UrineProductionRate(mL/min)	LeftAfferentArterioleResistance(mmHg_min/mL)	RightAfferentArterioleResistance(mmHg_min/mL)	OxygenConsumptionRate(mL/min)	CarbonDioxideProductionRate(mL/min)	Aorta-Vascular-Oxygen-PartialPressure(mmHg)	Aorta-Vascular-CarbonDioxide-PartialPressure(mmHg)	VenaCava-Vascular-Oxygen-PartialPressure(mmHg)	VenaCava-Vascular-CarbonDioxide-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-Pressure(cmH2O)	LeftAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	RightAlveoli-Pulmonary-Pressure(cmH2O)	RightAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	RightAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	Trachea-Pulmonary-Oxygen-PartialPressure(cmH2O)	Trachea-Pulmonary-CarbonDioxide-PartialPressure(cmH2O)	RightTubules-Urine-Sodium-Concentration(mg/mL)	RightTubules-Urine-Albumin-Concentration(mg/mL)	LeftTubules-Urine-Sodium-Concentration(mg/mL)	LeftTubules-Urine-Albumin-Concentration(mg/mL)	Oxygen-AlveolarTransfer(mL/s)	CarbonDioxide-AlveolarTransfer(mL/s)	NeuromuscularBlockLevel	SedationLevel	Brain-Tissue-Rocuronium-ExtravascularConcentration(ug/mL)	Brain-Vascular-Rocuronium-Concentration(ug/mL)	Fat-Tissue-Rocuronium-ExtravascularConcentration(ug/mL)	Fat-Vascular-Rocuronium-Concentration(ug/mL)	LeftKidney-Tissue-Rocuronium-ExtravascularConcentration(ug/mL)	LeftKidney-Vascular-Rocuronium-Concentration(ug/mL)	RightKidney-Tissue-Rocuronium-ExtravascularConcentration(ug/mL)	RightKidney-Vascular-Rocuronium-Concentration(ug/mL)	Liver-Tissue-Rocuronium-ExtravascularConcentration(ug/mL)	Liver-Vascular-Rocuronium-Concentration(ug/mL)	Rocuronium-MassInBody(ug)	Rocuronium-PlasmaConcentration(ug/mL)	Rocuronium-RemainingSystemicMassCleared(ug)	Rocuronium-Kidneys-PartitionCoefficient	Rocuronium-Brain-PartitionCoefficient	Rocuronium-RightLung-PartitionCoefficient	Rocuronium-LeftLung-PartitionCoefficient	Rocuronium-Liver-PartitionCoefficient	Rocuronium-Bone-PartitionCoefficient	Rocuronium-Fat-PartitionCoefficient	Rocuronium-Skin-PartitionCoefficient	Rocuronium-Muscle-PartitionCoefficient	Rocuronium-Spleen-PartitionCoefficient	Rocuronium-Gut-PartitionCoefficient	Rocuronium-Myocardium-PartitionCoefficient	Rocuronium-Liver-MassCleared(ug)	Rocuronium-Liver-MassExcreted(ug)	Rocuronium-Kidneys-MassCleared(ug)	Rocuronium-Kidneys-MassExcreted(ug)	
204.244	78467.8	105.882	40.9348	5008.97	34218.8	95.976	109.361	120.037	93.1006	4334.27	738.072	3.867	4.64841	0	0.486865	0.30926	0	2361.25	0.0367687	0	11.0537	0.789361	37.0755	32.9826	185071	1029.51	1.04335	0.0598463	0.0598463	184.725	145.815	26.2582	47.4011	24.1539	48.2572	1033.23	26.765	48.3467	1033.23	26.5362	48.3567	174.097	37.9904	2.55738	0	2.55738	0	0.326258	-0.681507	0.910102	0	3.94961	3.01758	0.855305	2.69922	0	3.6545	0	3.6545	3.39571	2.88021	47238	5.61763	2067.66	1.11257	1.26058	1.11367	1.11367	1.18541	0.732167	0.140261	0.882177	1.25285	1.28587	1.11266	1.10424	11.988	682.38	0	nan
205.256	78467.8	108	40.9905	5008.17	34219.5	104.033	109.77	120.14	93.7149	4426.98	738.072	3.89596	4.65726	0	0.48357	0.309234	0	2361.25	0.0367687	0	11.0537	0.789484	37.0757	32.9822	201425	1200.11	1.14513	0.0594028	0.0594028	184.824	145.916	26.1301	47.3718	23.9725	48.2324	1033.23	26.632	48.3303	1033.23	26.406	48.3362	174.097	37.9904	2.55734	0	2.55734	0	0.377781	-1.91895	0.909814	0	3.9531	3.01116	0.857674	2.68863	0	3.63619	0	3.63619	3.39975	2.87577	47226.7	5.59796	2073.07	1.11286	1.26095	1.11394	1.11394	1.18575	0.732374	0.140271	0.882351	1.25323	1.28622	1.11294	1.10452	12.0986	688.162	0	nan
206.267	78467.8	108	40.6582	5007.38	34220.3	112.5	110.155	120.59	93.9879	4391.09	738.072	3.93808	4.63775	0	0.48033	0.309216	0	2361.25	0.0367687	0	11.0537	0.789546	37.076	32.9818	206589	1454.63	1.15333	0.0590274	0.0590274	184.878	145.97	25.9199	47.3448	23.9001	48.2607	1033.23	26.4948	48.4719	1033.23	26.2712	48.4847	174.097	37.9904	2.55744	0	2.55744	0	0.370783	1.04161	0.90953	0	3.95648	3.00512	0.859996	2.67827	0	3.61963	0	3.61963	3.4037	2.87136	47215.4	5.57864	2078.47	1.11315	1.26132	1.1142	1.1142	1.18609	0.732578	0.140281	0.882523	1.2536	1.28656	1.11322	1.10479	12.2094	693.944	0	nan
207.278	78467.8	108	40.44	5006.58	34221.1	120.095	110.007	120.402	93.9013	4367.52	738.059	3.92397	4.62507	0	0.477233	0.310747	0	2361.25	0.0367687	0	11.0537	0.789297	37.0762	32.9814	193517	1694.67	0.972867	0.0592759	0.0592759	184.699	145.782	25.8204	47.8834	23.728	48.3877	1033.23	26.3619	48.5414	1033.23	26.1409	48.5582	174.097	37.9904	2.55692	0	2.55692	0	0.388255	-0.119552	0.909247	0	3.9597	2.99947	0.862245	2.66828	0	3.61495	0	3.61495	3.40755	2.86699	47204.1	5.55952	2083.84	1.11101	1.25858	1.11223	1.11223	1.18356	0.731048	0.140206	0.881236	1.25082	1.284	1.11112	1.10277	12.3202	699.708	0	nan
208.289	78467.8	108	40.2972	5005.78	34221.9	99.3796	109.888	120.241	93.842	4352.1	738.047	3.88989	4.61572	0	0.475363	0.316635	0	2361.25	0.0367687	0	11.0537	0.787117	37.0765	32.981	179228	1061.32	0.912667	0.0602609	0.0602609	183.092	144.115	25.7698	50.2284	23.6423	48.419	1033.23	26.233	48.5192	1033.23	26.0148	48.5331	174.097	37.9904	2.5563	0	2.5563	0	0.326631	-2.57656	0.90895	0	3.96289	2.99058	0.864481	2.65805	0	3.60343	0	3.60343	3.41133	2.86246	47192.9	5.53953	2089.2	1.10728	1.25379	1.10879	1.10879	1.17913	0.728376	0.140075	0.87899	1.24595	1.27953	1.10745	1.09925	12.4312	705.476	0	nan
209.3	78467.8	108	40.2402	5004.98	34222.7	99.1313	109.843	120.183	93.8168	4345.95	738.047	3.87509	4.61197	0	0.47231	0.309912	0	2361.25	0.0367687	0	11.0537	0.787783	37.0767	32.9806	191463	1089.03	1.08283	0.0600941	0.0600941	183.589	144.629	25.6138	47.5444	23.5501	48.3638	1033.23	26.1028	48.4911	1033.23	25.8872	48.5006	174.097	37.9904	2.5559	0	2.5559	0	0.33781	-1.03771	0.908658	0	3.96614	2.98376	0.866788	2.64773	0	3.57326	0	3.57326	3.41505	2.85808	47181.6	5.52004	2094.53	1.11276	1.26083	1.11385	1.11385	1.18564	0.732303	0.140268	0.882292	1.2531	1.2861	1.11285	1.10442	12.5423	711.29	0	nan
210.311	78467.8	108	40.1552	5004.19	34223.5	106.609	109.769	120.092	93.7698	4336.76	738.047	3.90941	4.60605	0	0.469115	0.309895	0	2361.25	0.0367687	0	11.0537	0.787832	37.077	32.9802	202583	1274.28	1.15687	0.0595207	0.0595207	183.633	144.672	25.4373	47.519	23.4253	48.3794	1033.23	25.9749	48.463	1033.23	25.7621	48.4663	174.097	37.9904	2.55593	0	2.55593	0	0.39528	-0.961017	0.908376	0	3.96928	2.97788	0.869039	2.63774	0	3.55646	0	3.55646	3.41867	2.85378	47170.4	5.50136	2099.84	1.11303	1.26117	1.11409	1.11409	1.18595	0.732493	0.140277	0.882452	1.25345	1.28642	1.11311	1.10467	12.6536	717.085	0	nan
211.322	78467.8	108	40.1041	5003.41	34224.3	115.541	109.7	120.018	93.7148	4331.24	738.047	3.94313	4.60177	0	0.465912	0.309814	0	2361.25	0.0367687	0	11.0537	0.78786	37.0772	32.9798	206276	1573.2	1.02663	0.0590123	0.0590123	183.661	144.699	25.3274	47.4689	23.3372	48.5084	1033.23	25.8402	48.6425	1033.23	25.63	48.6572	174.097	37.9904	2.55589	0	2.55589	0	0.375224	1.46542	0.908101	0	3.97229	2.9725	0.871225	2.62809	0	3.54172	0	3.54172	3.42219	2.84955	47159.2	5.48327	2105.13	1.11343	1.26168	1.11446	1.11446	1.18643	0.73278	0.140291	0.882693	1.25397	1.2869	1.1135	1.10505	12.7649	722.857	0	nan
212.333	78467.8	108	40.0706	5002.61	34225.1	117.139	109.657	119.971	93.6849	4327.62	738.047	3.9077	4.5987	0	0.46309	0.312259	0	2361.25	0.0367687	0	11.0537	0.787399	37.0775	32.9794	184531	1600.35	0.935832	0.0591494	0.0591494	183.328	144.352	25.2011	48.3494	23.2247	48.5395	1033.23	25.7117	48.6854	1033.23	25.5036	48.7024	174.097	37.9904	2.55526	0	2.55526	0	0.359583	-1.03151	0.907822	0	3.97518	2.96658	0.87335	2.61866	0	3.54308	0	3.54308	3.42561	2.84531	47148.1	5.46499	2110.41	1.10966	1.25685	1.11099	1.11099	1.18196	0.730082	0.140159	0.880424	1.24906	1.28238	1.1098	1.1015	12.8764	728.607	0	nan
213.344	78467.8	108	40.0564	5001.81	34225.9	94.8158	109.651	119.964	93.6838	4326.09	738.043	3.87182	4.5975	0	0.461138	0.310522	0	2361.25	0.0367687	0	11.0537	0.786032	37.0778	32.9789	185737	1012.2	0.941248	0.0595169	0.0595169	182.334	143.32	25.1048	47.6928	23.1083	48.5714	1033.23	25.586	48.6329	1033.23	25.3809	48.6441	174.097	37.9904	2.55464	0	2.55464	0	0.305039	-1.69309	0.907528	0	3.97812	2.95771	0.875519	2.60878	0	3.51261	0	3.51261	3.42899	2.84093	47137	5.44584	2115.66	1.11276	1.26083	1.11385	1.11385	1.18564	0.732302	0.140268	0.882291	1.2531	1.2861	1.11284	1.10442	12.988	734.388	0	nan
214.356	78467.8	108	40.031	5001.01	34226.7	101.62	109.669	119.982	93.7069	4323.35	738.03	3.87924	4.59589	0	0.45795	0.310518	0	2361.25	0.0367687	0	11.0537	0.786106	37.078	32.9785	197036	1147.57	1.11738	0.0594324	0.0594324	182.396	143.382	24.9353	47.671	22.9943	48.5108	1033.23	25.4589	48.6228	1033.23	25.2564	48.6305	174.097	37.9904	2.55448	0	2.55448	0	0.337154	-1.41542	0.907247	0	3.98105	2.95171	0.87771	2.59909	0	3.49614	0	3.49614	3.43229	2.83673	47125.8	5.42763	2120.89	1.11302	1.26116	1.11409	1.11409	1.18594	0.732488	0.140277	0.882448	1.25344	1.28641	1.1131	1.10467	13.0997	740.19	0	nan
215.367	78467.8	108	40.0124	5000.21	34227.5	109.634	109.712	120.031	93.7475	4321.33	738.013	3.91569	4.59522	0	0.454751	0.31048	0	2361.25	0.0367687	0	11.0537	0.78617	37.0783	32.9781	204420	1364.6	1.16872	0.0593247	0.0593247	182.45	143.436	24.8596	47.637	22.8757	48.5268	1033.23	25.3331	48.6354	1033.23	25.1328	48.6399	174.097	37.9904	2.55458	0	2.55458	0	0.370198	10.3386	0.906971	0	3.98387	2.9461	0.879847	2.58967	0	3.4805	0	3.4805	3.4355	2.83258	47114.7	5.40988	2126.11	1.11333	1.26156	1.11437	1.11437	1.18631	0.73271	0.140288	0.882635	1.25384	1.28678	1.1134	1.10496	13.2115	745.973	0	nan
216.378	78467.8	108	40.0023	4999.42	34228.3	119.494	109.761	120.089	93.788	4320.25	738.013	3.92096	4.59521	0	0.451591	0.310789	0	2361.25	0.0367687	0	11.0537	0.785965	37.0785	32.9777	199731	1683.39	0.997874	0.0592999	0.0592999	182.308	143.287	24.6543	47.7644	22.7187	48.6597	1033.23	25.2017	48.8069	1033.23	25.0033	48.8233	174.097	37.9904	2.5543	0	2.5543	0	0.361729	0.454699	0.906701	0	3.98657	2.94106	0.881924	2.58056	0	3.47158	0	3.47158	3.43862	2.82848	47103.6	5.39264	2131.3	1.11224	1.26016	1.11337	1.11337	1.18502	0.731928	0.140249	0.881977	1.25242	1.28547	1.11233	1.10393	13.3234	751.735	0	nan
217.389	78467.8	108	39.9997	4998.63	34229.1	110.447	109.804	120.143	93.8221	4319.96	738.013	3.8842	4.59549	0	0.449225	0.315384	0	2361.25	0.0367687	0	11.0537	0.784265	37.0788	32.9773	178988	1345.16	0.912119	0.0597205	0.0597205	181.086	142.02	24.5644	49.4274	22.6338	48.6903	1033.23	25.0774	48.8136	1033.23	24.8816	48.8295	174.097	37.9904	2.5537	0	2.5537	0	0.327313	-2.21136	0.90642	0	3.9892	2.93405	0.883966	2.57143	0	3.47487	0	3.47487	3.44168	2.8243	47092.6	5.37478	2136.48	1.1053	1.25125	1.10696	1.10696	1.17679	0.726959	0.140005	0.877797	1.24337	1.27716	1.10551	1.09738	13.4354	757.49	0	nan
218.4	78467.8	108	39.9992	4997.82	34229.9	97.3196	109.825	120.168	93.8388	4319.92	738.013	3.84996	4.59566	0	0.446828	0.311106	0	2361.25	0.0367687	0	11.0537	0.784403	37.079	32.9768	188271	1055.97	1.06243	0.0596998	0.0596998	181.193	142.128	24.4928	47.81	22.4978	48.6389	1033.23	24.9536	48.7685	1033.23	24.7601	48.7787	174.097	37.9904	2.55317	0	2.55317	0	0.310533	-0.77566	0.906132	0	3.99191	2.92617	0.886084	2.56191	0	3.43786	0	3.43786	3.44469	2.82007	47081.5	5.35661	2141.63	1.11308	1.26123	1.11414	1.11414	1.18601	0.732527	0.140279	0.88248	1.25351	1.28648	1.11315	1.10472	13.5475	763.296	0	nan
219.411	78467.8	108	39.9976	4997.02	34230.7	104.528	109.868	120.219	93.8761	4319.74	738.013	3.87876	4.59613	0	0.443663	0.311095	0	2361.25	0.0367687	0	11.0537	0.784474	37.0793	32.9764	201299	1216.26	1.14544	0.0594428	0.0594428	181.251	142.187	24.3531	47.7861	22.3895	48.6549	1033.23	24.8304	48.7518	1033.23	24.6385	48.7577	174.097	37.9904	2.55318	0	2.55318	0	0.351719	-1.95286	0.905857	0	3.99454	2.92047	0.888179	2.55269	0	3.42228	0	3.42228	3.44761	2.81599	47070.5	5.33934	2146.77	1.11334	1.26157	1.11438	1.11438	1.18632	0.732715	0.140288	0.882638	1.25385	1.28679	1.11341	1.10497	13.6597	769.099	0	nan
220.422	78467.8	108	39.9948	4996.23	34231.4	113.068	109.918	120.275	93.9209	4319.44	738.012	3.91715	4.5967	0	0.440505	0.311047	0	2361.25	0.0367687	0	11.0537	0.784545	37.0795	32.976	205583	1474.67	1.13035	0.0593561	0.0593561	181.31	142.246	24.2213	47.7487	22.33	48.6887	1033.23	24.7027	48.897	1033.23	24.5123	48.9109	174.097	37.9904	2.55329	0	2.55329	0	0.330918	1.14121	0.905588	0	3.99708	2.91525	0.89022	2.54375	0	3.40796	0	3.40796	3.45046	2.81195	47059.5	5.32253	2151.89	1.11366	1.26198	1.11468	1.11468	1.1867	0.732947	0.140299	0.882833	1.25427	1.28718	1.11373	1.10527	13.772	774.884	0	nan
221.433	78467.8	108	39.9906	4995.43	34232.2	119.812	109.971	120.335	93.969	4318.99	738.008	3.89485	4.59731	0	0.43752	0.312712	0	2361.25	0.0367687	0	11.0537	0.784241	37.0798	32.9756	191247	1681.1	0.963575	0.0595759	0.0595759	181.1	142.026	24.0955	48.3387	22.1842	48.8101	1033.23	24.5789	48.9621	1033.23	24.3907	48.9796	174.097	37.9904	2.55274	0	2.55274	0	0.361952	-0.290675	0.905319	0	3.9995	2.91017	0.892204	2.53508	0	3.40555	0	3.40555	3.45322	2.80795	47048.5	5.30582	2156.99	1.11133	1.25898	1.11252	1.11252	1.18393	0.731273	0.140217	0.881425	1.25123	1.28438	1.11143	1.10307	13.8844	780.65	0	nan
222.444	78467.8	108	39.9862	4994.62	34233	95.684	110.021	120.391	94.0134	4318.51	738.008	3.8578	4.59786	0	0.435769	0.316116	0	2361.25	0.0367687	0	11.0537	0.782689	37.08	32.9752	181059	1012.01	0.921662	0.0600892	0.0600892	179.999	140.884	23.9948	49.3091	22.064	48.8413	1033.23	24.458	48.9303	1033.23	24.2719	48.944	174.097	37.9904	2.5521	0	2.5521	0	0.31236	-2.59616	0.905034	0	4.00191	2.9017	0.894194	2.52608	0	3.38671	0	3.38671	3.45593	2.80377	47037.5	5.28826	2162.07	1.1131	1.26126	1.11416	1.11416	1.18604	0.732546	0.14028	0.882497	1.25354	1.28651	1.11318	1.10474	13.9969	786.43	0	nan
223.456	78467.8	108	39.9839	4993.82	34233.8	99.9899	110.044	120.416	94.0332	4318.26	738.008	3.84605	4.59808	0	0.432657	0.311721	0	2361.25	0.0367687	0	11.0537	0.782781	37.0803	32.9748	193677	1106.84	1.09673	0.0598937	0.0598937	180.072	140.957	23.863	47.9391	21.963	48.7847	1033.23	24.3361	48.9082	1033.23	24.152	48.9176	174.097	37.9904	2.55174	0	2.55174	0	0.321143	-1.09657	0.904756	0	4.00437	2.8959	0.896246	2.51707	0	3.36707	0	3.36707	3.45859	2.79974	47026.5	5.27118	2167.14	1.11334	1.26156	1.11438	1.11438	1.18632	0.732713	0.140288	0.882637	1.25385	1.28679	1.11341	1.10496	14.1095	792.255	0	nan
224.467	78467.8	108	39.9784	4993.02	34234.6	107.628	110.083	120.46	94.069	4317.67	738.008	3.87844	4.59835	0	0.429518	0.311705	0	2361.25	0.0367687	0	11.0537	0.782844	37.0805	32.9743	203992	1296.55	1.1672	0.0596059	0.0596059	180.124	141.009	23.7511	47.9136	21.8899	48.8	1033.23	24.2168	48.8796	1033.23	24.0342	48.8829	174.097	37.9904	2.55174	0	2.55174	0	0.36476	-0.480662	0.904486	0	4.00673	2.89064	0.89825	2.50832	0	3.35262	0	3.35262	3.46117	2.79576	47015.5	5.2547	2172.19	1.11361	1.26191	1.11463	1.11463	1.18664	0.732906	0.140297	0.882799	1.2542	1.28711	1.11367	1.10522	14.2222	798.065	0	nan
225.478	78467.8	108	39.9705	4992.22	34235.4	116.769	110.117	120.497	94.102	4316.82	738.008	3.90539	4.5984	0	0.426391	0.311603	0	2361.25	0.0367687	0	11.0537	0.782857	37.0808	32.9739	205538	1600.41	1.02541	0.0595108	0.0595108	180.141	141.025	23.6175	47.8576	21.7504	48.9303	1033.23	24.0903	49.0689	1033.23	23.9088	49.0844	174.097	37.9904	2.55161	0	2.55161	0	0.34941	1.38699	0.904221	0	4.00899	2.88589	0.900201	2.49985	0	3.34045	0	3.34045	3.46367	2.79183	47004.6	5.23867	2177.22	1.11399	1.2624	1.11498	1.11498	1.18709	0.733183	0.140311	0.883032	1.2547	1.28757	1.11405	1.10558	14.3349	803.855	0	nan
226.489	78467.8	108	39.9596	4991.42	34236.2	116.627	110.149	120.53	94.134	4315.64	738.008	3.86868	4.59826	0	0.423717	0.314442	0	2361.25	0.0367687	0	11.0537	0.782238	37.081	32.9735	183076	1557.42	0.931576	0.059902	0.059902	179.71	140.576	23.4519	48.889	21.6186	48.9611	1033.23	23.9698	49.1057	1033.23	23.7899	49.1231	174.097	37.9904	2.55091	0	2.55091	0	0.342235	-1.2919	0.903951	0	4.01116	2.88042	0.902104	2.49153	0	3.34424	0	3.34424	3.4661	2.78789	46993.7	5.22236	2182.23	1.10957	1.25672	1.1109	1.1109	1.18184	0.730012	0.140155	0.880365	1.24893	1.28227	1.1097	1.1014	14.4477	809.63	0	nan
227.5	78467.8	108	39.9532	4990.61	34237	95.8602	110.164	120.546	94.1496	4314.95	738.008	3.83191	4.59814	0	0.421736	0.312333	0	2361.25	0.0367687	0	11.0537	0.781081	37.0813	32.9731	187524	1025.55	0.950816	0.0601764	0.0601764	178.904	139.739	23.4249	48.0907	21.5411	48.9922	1033.23	23.8519	49.0513	1033.23	23.6735	49.0626	174.097	37.9904	2.55022	0	2.55022	0	0.282357	-1.24787	0.903667	0	4.01337	2.87247	0.904059	2.48277	0	3.31462	0	3.31462	3.46849	2.78381	46982.8	5.20534	2187.22	1.11332	1.26153	1.11436	1.11436	1.18629	0.732698	0.140287	0.882624	1.25382	1.28676	1.11339	1.10494	14.5606	815.446	0	nan
228.511	78467.8	108	39.9393	4989.8	34237.8	102.746	110.192	120.575	94.1788	4313.45	738.008	3.84431	4.5978	0	0.41863	0.312333	0	2361.25	0.0367687	0	11.0537	0.781157	37.0816	32.9727	198467	1166.45	1.12857	0.0599246	0.0599246	178.965	139.799	23.3197	48.0716	21.4272	48.93	1033.23	23.739	48.9094	1033.23	23.5626	48.9097	174.097	37.9904	2.55002	0	2.55002	0	0.300162	-0.798811	0.903397	0	4.01556	2.86723	0.906023	2.47423	0	3.30038	0	3.30038	3.47082	2.77989	46971.8	5.18921	2192.2	1.11355	1.26183	1.11457	1.11457	1.18657	0.732865	0.140295	0.882765	1.25412	1.28704	1.11362	1.10516	14.6736	821.276	0	nan
229.522	78467.8	108	39.9247	4989	34238.6	110.845	110.217	120.601	94.2047	4311.87	738.008	3.88069	4.59736	0	0.415618	0.312354	0	2361.25	0.0367687	0	11.0537	0.781226	37.0818	32.9722	205077	1391.53	1.17406	0.0596937	0.0596937	179.021	139.856	23.1253	48.0291	21.2971	48.9468	1033.23	23.63	48.9325	1033.23	23.4559	48.9337	174.097	37.9904	2.55003	0	2.55003	0	0.254543	16.1367	0.903132	0	4.01766	2.86238	0.907939	2.46594	0	3.28707	0	3.28707	3.47307	2.77602	46961	5.17349	2197.16	1.11414	1.26259	1.11511	1.11511	1.18726	0.733285	0.140316	0.883118	1.25489	1.28775	1.11419	1.10572	14.7867	827.089	0	nan
230.533	78467.8	108	39.9096	4988.2	34239.4	120.513	110.238	120.622	94.2275	4310.24	738.006	3.88031	4.59684	0	0.412853	0.313366	0	2361.25	0.0367687	0	11.0537	0.780991	37.0821	32.9718	198371	1696.45	0.995688	0.0596922	0.0596922	178.863	139.691	23.0724	48.3287	21.1864	49.0805	1033.23	23.5083	49.1271	1033.23	23.3354	49.1423	174.097	37.9904	2.54959	0	2.54959	0	0.372952	-0.0494481	0.902869	0	4.01968	2.85791	0.909802	2.45794	0	3.28169	0	3.28169	3.47526	2.77217	46950.1	5.15802	2202.11	1.11328	1.26148	1.11432	1.11432	1.18624	0.732669	0.140286	0.8826	1.25377	1.28671	1.11335	1.10491	14.8998	832.882	0	nan
231.544	78467.8	108	39.894	4987.39	34240.2	108.072	110.257	120.642	94.2487	4308.55	738.006	3.8439	4.59626	0	0.410794	0.318656	0	2361.25	0.0367687	0	11.0537	0.778624	37.0823	32.9714	179259	1258.73	0.916156	0.0601968	0.0601968	177.229	137.995	22.9512	50.2403	21.1207	49.1112	1033.23	23.3811	49.1818	1033.23	23.2087	49.2055	174.097	37.9904	2.54887	0	2.54887	0	0.342134	-2.48012	0.902595	0	4.02164	2.85109	0.911639	2.44984	0	3.28418	0	3.28418	3.47741	2.76819	46939.3	5.14193	2207.03	1.10529	1.25124	1.10695	1.10695	1.17677	0.72695	0.140005	0.87779	1.24336	1.27714	1.1055	1.09737	15.013	838.67	0	nan
232.556	78467.8	108	39.886	4986.58	34241	98.3325	110.266	120.651	94.2591	4307.69	738.005	3.81554	4.59596	0	0.408216	0.31312	0	2361.25	0.0367687	0	11.0537	0.779456	37.0826	32.971	189935	1070.82	1.07505	0.0601638	0.0601638	177.811	138.596	22.8347	48.157	21.0005	49.0577	1033.23	23.2572	49.1664	1033.23	23.0866	49.1818	174.097	37.9904	2.54828	0	2.54828	0	0.302683	-0.881804	0.902317	0	4.02367	2.84418	0.913547	2.44145	0	3.25054	0	3.25054	3.47953	2.76418	46928.4	5.12571	2211.94	1.11486	1.26352	1.11579	1.11579	1.18813	0.733807	0.140342	0.883557	1.25584	1.28862	1.11491	1.10641	15.1263	844.51	0	nan
233.567	78467.8	108	39.8697	4985.78	34241.8	105.607	110.284	120.67	94.2796	4305.92	738.004	3.84502	4.59534	0	0.404805	0.313017	0	2361.25	0.0367687	0	11.0537	0.779519	37.0828	32.9706	202226	1236.66	1.15475	0.0598861	0.0598861	177.863	138.647	22.7282	48.1341	20.925	49.0725	1033.23	23.1355	49.1416	1033.23	22.9651	49.1509	174.097	37.9904	2.5482	0	2.5482	0	0.349749	-2.14478	0.90205	0	4.02563	2.83912	0.915426	2.43336	0	3.23716	0	3.23716	3.48156	2.76031	46917.6	5.11025	2216.84	1.11484	1.26349	1.11576	1.11576	1.18809	0.733787	0.140341	0.88354	1.2558	1.28859	1.11488	1.10638	15.2397	850.342	0	nan
234.578	78467.8	110.204	39.8533	4984.97	34242.6	113.69	110.629	120.689	94.8567	4392	738.003	3.88221	4.60056	0	0.40135	0.312902	0	2361.25	0.0367687	0	11.0537	0.779571	37.0831	32.9701	206512	1475.19	1.14401	0.0598893	0.0598893	177.906	138.691	22.5606	48.1089	20.7888	49.1046	1033.23	23.0149	49.2822	1033.23	22.8449	49.2962	174.097	37.9904	2.54821	0	2.54821	0	0.29248	1.26897	0.901788	0	4.0275	2.83446	0.917267	2.42546	0	3.2247	0	3.2247	3.48353	2.75649	46906.8	5.09511	2221.72	1.1148	1.26345	1.11573	1.11573	1.18806	0.733764	0.14034	0.883521	1.25576	1.28855	1.11485	1.10635	15.3531	856.162	0	nan
235.589	78467.8	110.204	39.4761	4984.17	34243.4	120.95	110.958	121.061	95.1025	4350.43	738.003	3.87232	4.57837	0	0.398245	0.314189	0	2361.25	0.0367687	0	11.0537	0.779226	37.0833	32.9697	196901	1687.5	0.991472	0.0603244	0.0603244	177.676	138.45	22.4637	48.5915	20.6932	49.2271	1033.23	22.9016	49.3955	1033.23	22.7337	49.4155	174.097	37.9904	2.54768	0	2.54768	0	0.320649	-0.0998675	0.901524	0	4.02931	2.82997	0.919083	2.41768	0	3.22096	0	3.22096	3.48543	2.75269	46896	5.07997	2226.58	1.11266	1.26069	1.11375	1.11375	1.18551	0.732229	0.140264	0.88223	1.25297	1.28598	1.11274	1.10433	15.4665	861.99	0	nan
236.6	78467.8	108	39.3737	4983.36	34244.3	104.118	110.14	120.464	94.21	4252.36	738.003	3.83595	4.56931	0	0.396363	0.320394	0	2361.25	0.0367687	0	11.0537	0.776398	37.0836	32.9693	178666	1155.57	0.91301	0.0605341	0.0605341	175.751	136.453	22.3699	50.9219	20.5929	49.2565	1033.23	22.7887	49.4135	1033.23	22.6224	49.432	174.097	37.9904	2.54697	0	2.54697	0	0.305625	-2.56882	0.901253	0	4.03105	2.82329	0.920858	2.40988	0	3.21996	0	3.21996	3.48727	2.7488	46885.2	5.06448	2231.42	1.10254	1.24771	1.10441	1.10441	1.17351	0.724981	0.139908	0.876134	1.23977	1.27385	1.10279	1.09477	15.5801	867.802	0	nan
